Serial No.,TICKET MEDIO,GASTO MENSAL,SCORE SERASA
6336,264,12747,17
6337,2098,18103,35
6338,3157,4295,30
6339,2184,13296,53
6340,4528,13234,62
6341,502,1027,0
6342,513,3422,51
6343,144,6349,99
6344,4257,18046,56
6345,2567,13456,8
6346,967,17730,85
6347,118,7459,91
6348,464,3586,89
6349,3932,10462,73
6350,679,15919,55
6351,645,3823,46
6352,4250,945,2
6353,4973,17909,1
6354,3139,10463,53
6355,4237,18243,36
6356,4144,15937,55
6357,4426,17355,30
6358,552,16911,96
6359,4061,11347,95
6360,1481,3736,11
6361,1567,13987,57
6362,2838,12348,66
6363,1316,13655,25
6364,980,11755,77
6365,3914,2479,11
6366,3249,9507,89
6367,184,2826,15
6368,4244,2830,52
6369,1268,1502,71
6370,4264,10234,48
6371,3229,6948,48
6372,3745,7337,91
6373,2626,12896,6
6374,2967,7854,14
6375,3616,14751,35
6376,3467,3029,71
6377,2294,13709,73
6378,3655,18314,14
6379,545,4412,61
6380,3726,18416,17
6381,4116,18776,45
6382,3975,11816,60
6383,3437,1921,42
6384,361,14010,43
6385,1948,19702,98
6386,4125,11652,65
6387,2366,6117,54
6388,191,1695,85
6389,4322,6729,78
6390,4275,5805,38
6391,3409,8577,99
6392,1082,16380,4
6393,3543,9845,56
6394,2633,17726,14
6395,793,5700,90
6396,4220,10374,15
6397,255,794,56
6398,3688,6597,99
6399,1912,6912,81
6400,4214,9336,98
6401,1507,12325,24
6402,1316,7178,21
6403,1510,16235,30
6404,3597,6243,33
6405,4472,16994,86
6406,4940,9275,15
6407,651,11917,69
6408,3494,10178,58
6409,1276,5364,14
6410,4834,13967,81
6411,4432,2148,12
6412,1097,16177,23
6413,4176,16418,12
6414,2831,2881,64
6415,4037,16989,35
6416,4152,12245,48
6417,472,6318,81
6418,2348,10386,47
6419,948,881,96
6420,2656,4856,42
6421,2422,6418,5
6422,603,1816,80
6423,3289,5954,67
6424,802,13607,13
6425,3725,4574,29
6426,414,15311,83
6427,2476,17790,7
6428,1140,8121,53
6429,4478,17546,65
6430,3090,16626,3
6431,357,9154,73
6432,674,13372,83
6433,4769,17826,59
6434,1652,15451,52
6435,4618,8849,98
6436,857,18210,73
6437,2910,11409,91
6438,1204,11260,14
6439,4624,12084,99
6440,3559,2606,0
6441,4092,14169,21
6442,303,3438,90
6443,2875,2983,92
6444,2432,1875,14
6445,2092,10515,73
6446,2343,17128,83
6447,406,19232,21
6448,1787,15560,49
6449,4209,17363,47
6450,1960,11154,72
6451,2061,18819,50
6452,822,14753,95
6453,879,12065,16
6454,628,587,82
6455,4993,9932,90
6456,443,9264,50
6457,3886,678,36
6458,3782,17046,97
6459,308,3140,48
6460,4836,9697,58
6461,3506,19232,9
6462,1411,2921,29
6463,2399,11447,84
6464,3436,1717,20
6465,2047,2974,33
6466,1019,1429,72
6467,2144,8458,97
6468,518,2002,49
6469,1849,920,75
6470,2942,14080,46
6471,1199,16340,84
6472,3492,6330,83
6473,2872,18333,5
6474,2580,6311,49
6475,1645,9119,99
6476,1170,14027,62
6477,1950,16723,11
6478,4298,606,40
6479,3039,4549,30
6480,2003,8789,1
6481,778,2403,15
6482,1088,11993,0
6483,2575,5876,3
6484,1707,542,46
6485,2969,2077,64
6486,1602,12882,51
6487,1889,6385,46
6488,1525,9076,98
6489,2540,13606,76
6490,2142,12163,49
6491,1378,4077,44
6492,2694,16642,41
6493,4789,5744,94
6494,2536,2634,83
6495,3903,4392,55
6496,2305,4821,70
6497,1127,6276,56
6498,3639,11084,32
6499,3583,16619,27
6500,2341,6328,43
6501,2865,795,55
6502,1273,913,43
6503,3330,10687,83
6504,3450,14816,95
6505,503,7168,72
6506,2825,15844,33
6507,3482,8695,13
6508,4263,17061,67
6509,187,4854,28
6510,1258,5982,78
6511,4373,16576,16
6512,2957,15876,82
6513,1481,3771,8
6514,4781,11174,26
6515,2164,5892,48
6516,2474,17173,78
6517,417,14809,36
6518,1602,17291,27
6519,2142,1193,49
6520,4698,1669,54
6521,2122,9123,3
6522,218,8282,84
6523,809,14356,97
6524,3657,9674,18
6525,4240,11852,36
6526,4509,19928,3
6527,3350,6030,36
6528,517,5492,50
6529,2703,3812,31
6530,3954,13565,44
6531,1201,4818,11
6532,4521,14559,40
6533,3528,2188,55
6534,2361,967,79
6535,4269,10037,13
6536,3734,2922,53
6537,608,15104,62
6538,2479,5221,64
6539,3264,9703,57
6540,787,8041,95
6541,4852,10369,20
6542,1392,15285,3
6543,4005,14179,72
6544,3175,13042,45
6545,3309,18370,85
6546,424,14961,11
6547,2093,11538,29
6548,4076,12752,93
6549,4912,10270,95
6550,2870,4249,59
6551,4472,12317,99
6552,2683,3003,70
6553,3657,8355,80
6554,3687,13878,64
6555,251,11829,13
6556,1054,11601,43
6557,4454,17283,25
6558,2471,12649,90
6559,1291,15119,15
6560,787,18423,6
6561,409,15485,31
6562,1602,15526,88
6563,3227,8928,94
6564,4668,9619,15
6565,3467,4624,77
6566,3495,19279,88
6567,913,16875,61
6568,945,949,29
6569,1264,17263,70
6570,4862,15534,11
6571,1867,9942,66
6572,454,13143,90
6573,1972,2801,45
6574,2124,8210,82
6575,2917,6292,42
6576,3932,10159,54
6577,4375,7716,44
6578,165,12212,59
6579,4366,5405,70
6580,4190,16266,79
6581,2621,6499,31
6582,2681,17483,7
6583,1490,7788,76
6584,1230,11766,61
6585,2586,16086,74
6586,934,2067,19
6587,326,15610,17
6588,3615,16582,5
6589,4637,1594,83
6590,2543,11635,95
6591,827,14008,28
6592,3786,12845,3
6593,3722,10184,70
6594,1136,6691,42
6595,1932,18342,83
6596,2840,8546,33
6597,592,5434,99
6598,1648,14538,70
6599,1243,1854,32
6600,4057,6973,14
6601,3507,13294,95
6602,739,3463,85
6603,272,15003,39
6604,4454,3542,92
6605,4059,7473,88
6606,616,7639,4
6607,622,11726,77
6608,2017,7430,49
6609,2986,15262,98
6610,2264,18616,65
6611,2029,5840,88
6612,4045,5611,53
6613,2309,3581,79
6614,3883,8302,45
6615,2690,9962,79
6616,4176,16080,10
6617,1193,18413,48
6618,3980,17965,98
6619,2594,8494,22
6620,2679,4031,54
6621,2588,9843,4
6622,2885,1216,63
6623,2858,6729,34
6624,1674,17088,92
6625,2473,12521,68
6626,4090,11801,53
6627,4945,4594,2
6628,1193,10024,5
6629,1289,10541,86
6630,2789,8603,55
6631,4195,18902,1
6632,1975,15590,81
6633,3506,16415,93
6634,1887,9209,37
6635,4032,1938,55
6636,1707,18936,4
6637,3848,15529,45
6638,148,5017,10
6639,3961,19196,64
6640,2280,11405,9
6641,3146,1744,40
6642,2933,2916,43
6643,1497,15793,89
6644,3926,6990,32
6645,4674,12183,90
6646,931,6339,55
6647,2797,15350,11
6648,4877,12670,1
6649,2835,12467,0
6650,181,5509,64
6651,186,18466,32
6652,2163,14812,85
6653,921,9424,75
6654,262,16421,35
6655,3839,19311,20
6656,2497,6221,83
6657,2032,8923,35
6658,2828,5430,25
6659,3635,4853,46
6660,3546,8332,94
6661,2890,17286,0
6662,2807,16948,37
6663,4033,19121,13
6664,3485,8270,89
6665,1022,17056,45
6666,2275,15594,41
6667,1682,8435,6
6668,664,3175,54
6669,3358,11740,55
6670,2697,4505,75
6671,2600,7044,62
6672,4666,17832,23
6673,1087,14888,82
6674,3736,15459,72
6675,323,2194,98
6676,450,15253,3
6677,2028,17026,41
6678,448,6501,95
6679,4377,7152,69
6680,4832,15485,27
6681,1117,5081,91
6682,2326,5587,39
6683,4967,1960,50
6684,4224,4387,28
6685,2519,15378,41
6686,1993,8984,68
6687,3140,10335,4
6688,2168,16143,40
6689,1225,11410,60
6690,3217,17721,54
6691,4261,6346,27
6692,4142,8963,40
6693,4533,13836,8
6694,2270,2869,28
6695,546,14492,77
6696,2758,1382,37
6697,3462,3671,61
6698,2818,2540,53
6699,3583,6872,51
6700,3044,8062,33
6701,4476,12276,36
6702,695,6400,48
6703,2086,8465,41
6704,2850,8965,13
6705,1174,1089,81
6706,4069,5563,32
6707,4405,18874,97
6708,4321,16740,91
6709,4687,1758,99
6710,3680,14098,86
6711,3107,3366,16
6712,1069,17455,74
6713,680,9236,31
6714,2924,13204,78
6715,4101,1137,67
6716,1311,5382,38
6717,329,16328,93
6718,4384,4172,9
6719,3285,12829,86
6720,601,15467,23
6721,2232,5211,99
6722,148,13735,57
6723,3666,659,68
6724,3155,10644,63
6725,788,15293,18
6726,486,10423,7
6727,1069,6438,70
6728,3560,11854,39
6729,1105,10424,12
6730,3152,1080,26
6731,3517,4974,81
6732,2402,10441,87
6733,2383,7573,1
6734,1707,10162,15
6735,4466,5559,13
6736,222,13957,16
6737,1380,4828,59
6738,3827,18278,69
6739,358,1421,98
6740,1047,3273,16
6741,624,4962,44
6742,987,7233,37
6743,307,12274,63
6744,3482,9810,5
6745,2894,2365,59
6746,248,17608,48
6747,537,1211,20
6748,2302,8210,98
6749,3849,13946,22
6750,3261,13894,75
6751,4001,890,56
6752,4553,9762,63
6753,3345,4987,28
6754,4651,11120,26
6755,2923,14070,5
6756,4824,6566,20
6757,3370,4994,70
6758,585,4072,40
6759,299,13170,79
6760,4566,16439,4
6761,2082,16760,14
6762,1571,10749,20
6763,4443,2811,57
6764,4983,11571,3
6765,2411,7273,68
6766,3473,7405,6
6767,2178,4142,34
6768,1621,6838,35
6769,704,16846,14
6770,3948,19493,91
6771,3442,10122,1
6772,1517,16155,56
6773,4697,10605,4
6774,3975,6740,70
6775,3033,15297,85
6776,648,8306,94
6777,938,1257,31
6778,3915,6720,71
6779,947,10604,40
6780,4809,14816,41
6781,4607,9826,74
6782,4873,9456,64
6783,4354,19609,39
6784,4568,3997,82
6785,2372,10364,37
6786,3420,9274,41
6787,2658,14539,36
6788,4798,2321,55
6789,4411,18069,70
6790,2096,13217,54
6791,3773,18521,88
6792,1664,10872,53
6793,4118,8880,21
6794,1940,2246,26
6795,3391,6297,46
6796,2987,16783,37
6797,826,8589,38
6798,1344,19504,14
6799,3560,12637,65
6800,3818,8097,60
6801,1165,6607,59
6802,4871,3293,7
6803,382,11638,43
6804,1181,3000,42
6805,3985,13638,5
6806,2981,8861,83
6807,2684,5425,26
6808,3070,17964,44
6809,1252,4953,22
6810,3597,19132,80
6811,1047,15279,12
6812,4860,12600,67
6813,1817,15662,83
6814,166,1825,63
6815,736,11869,24
6816,413,10840,85
6817,3497,13908,51
6818,664,18572,47
6819,1701,19869,60
6820,925,18960,16
6821,3770,1961,39
6822,1125,10094,74
6823,2351,572,88
6824,4857,6530,68
6825,904,19680,84
6826,2551,8217,25
6827,4731,13831,79
6828,1491,14436,55
6829,1335,19377,39
6830,4132,4076,84
6831,3380,8600,95
6832,4823,14112,67
6833,4944,6228,7
6834,3649,532,72
6835,4300,11386,44
6836,4241,14578,16
6837,1454,4873,40
6838,1936,14968,76
6839,2992,13537,8
6840,2596,14961,69
6841,2683,2892,90
6842,2658,11563,23
6843,3718,19561,72
6844,1659,18285,10
6845,1607,1317,34
6846,4171,6703,28
6847,2163,2938,7
6848,3742,18094,16
6849,2100,7141,70
6850,1394,17483,11
6851,4165,14526,78
6852,2852,18730,92
6853,1853,18771,49
6854,4310,17563,23
6855,1703,2335,36
6856,1422,12722,77
6857,2541,2677,10
6858,1198,8642,98
6859,1605,648,80
6860,1226,18379,58
6861,396,13605,54
6862,3149,2244,26
6863,2325,2146,66
6864,4454,19879,59
6865,3887,10364,1
6866,2196,14166,67
6867,3709,4167,17
6868,2308,17460,19
6869,275,11787,84
6870,2602,16802,62
6871,4099,13510,77
6872,1767,5279,71
6873,4471,8687,1
6874,2645,13529,89
6875,775,3472,82
6876,1923,18929,41
6877,1456,11640,27
6878,3172,18511,28
6879,3359,15347,68
6880,646,14923,27
6881,2183,1988,59
6882,2140,9627,89
6883,4634,10406,4
6884,1852,2302,14
6885,1715,16127,72
6886,1949,4020,31
6887,2742,6396,51
6888,1700,15744,89
6889,3496,3811,36
6890,4502,19189,14
6891,3705,18851,40
6892,3899,8509,3
6893,718,12406,52
6894,1232,12727,99
6895,2215,5962,83
6896,2439,13560,26
6897,2839,3958,20
6898,4376,4230,59
6899,1587,8047,85
6900,1657,527,63
6901,2213,16008,70
6902,1144,6923,46
6903,2531,12953,53
6904,1682,18057,30
6905,1408,17222,16
6906,701,9760,49
6907,1720,16361,6
6908,4980,17725,82
6909,4866,12976,27
6910,200,13438,9
6911,4371,17177,26
6912,337,10549,12
6913,4125,18531,65
6914,3018,6114,85
6915,2642,12183,83
6916,2103,12187,59
6917,1637,4301,42
6918,854,8780,68
6919,3468,7876,62
6920,2358,10648,69
6921,3765,14560,98
6922,4335,17783,64
6923,640,2244,98
6924,369,19137,66
6925,3560,12353,53
6926,3508,15163,35
6927,605,2133,70
6928,1229,8649,92
6929,2179,15171,14
6930,3245,5201,74
6931,3342,13849,17
6932,461,1513,3
6933,3820,16779,87
6934,1556,3799,10
6935,4167,2006,5
6936,4295,5303,50
6937,1781,17861,57
6938,1152,18701,59
6939,2609,15260,17
6940,4827,11326,78
6941,781,14321,66
6942,4032,13507,16
6943,2229,16286,96
6944,4949,9640,33
6945,4116,7298,29
6946,3402,17357,18
6947,819,1067,8
6948,174,12124,39
6949,1393,12715,43
6950,2022,8466,94
6951,4257,19142,58
6952,419,8620,90
6953,2249,16779,24
6954,1552,11836,70
6955,1655,4810,52
6956,4307,13687,47
6957,3132,14589,70
6958,560,2482,83
6959,986,1596,52
6960,3633,14082,48
6961,4036,6997,42
6962,1215,14045,99
6963,1175,12082,18
6964,3976,15878,65
6965,4715,11364,33
6966,2024,19303,80
6967,1026,4779,87
6968,4752,17557,72
6969,2381,19686,53
6970,1155,7812,0
6971,4774,15940,91
6972,641,2869,54
6973,2261,16692,14
6974,2351,17950,84
6975,1152,5932,14
6976,4669,1187,22
6977,2844,13675,65
6978,3969,568,45
6979,4581,10795,99
6980,4257,7274,8
6981,4710,17303,65
6982,4625,12690,65
6983,4775,11289,17
6984,1660,7391,16
6985,3862,10816,71
6986,1264,939,97
6987,2822,18092,33
6988,2458,19447,68
6989,570,7966,63
6990,1516,18137,43
6991,1568,3709,28
6992,908,4049,61
6993,271,17498,91
6994,4226,3578,15
6995,4242,3990,77
6996,4325,4043,51
6997,2499,18784,1
6998,1745,7251,60
6999,157,15406,3
7000,1229,18596,51
7001,1453,14925,40
7002,867,19213,51
7003,3995,12311,30
7004,782,18078,25
7005,3554,7281,26
7006,2108,18262,50
7007,3242,16063,97
7008,1890,15297,94
7009,1577,17633,47
7010,985,800,10
7011,4006,5195,7
7012,4592,12674,11
7013,1638,16722,98
7014,2173,17161,44
7015,412,11250,33
7016,910,7807,76
7017,2335,19045,90
7018,2957,14318,71
7019,2863,1889,46
7020,2132,9382,20
7021,1607,10540,40
7022,4645,6641,74
7023,2670,13610,21
7024,1994,6469,20
7025,2805,13662,27
7026,696,9631,66
7027,2247,5537,70
7028,715,15193,13
7029,1047,2951,78
7030,4751,524,72
7031,4473,6462,51
7032,3864,3056,42
7033,2113,16944,70
7034,3797,8175,75
7035,590,17006,18
7036,4450,6116,26
7037,2528,10794,17
7038,641,18070,12
7039,1387,14510,0
7040,1733,13894,84
7041,3026,10422,33
7042,1452,4589,12
7043,4476,14948,50
7044,1398,2972,86
7045,4968,10969,0
7046,4067,7950,86
7047,4523,3464,27
7048,2358,8604,31
7049,4747,18194,71
7050,2173,2712,54
7051,801,9954,25
7052,2019,7292,13
7053,2560,10054,87
7054,4362,9203,92
7055,4364,13719,67
7056,4424,15899,62
7057,466,18729,81
7058,627,8160,13
7059,4986,2202,26
7060,3818,17274,40
7061,3709,17538,2
7062,4035,4771,93
7063,4719,9455,58
7064,2253,11959,99
7065,2008,7174,22
7066,3112,17969,17
7067,4328,5946,73
7068,3122,2463,75
7069,3583,10477,40
7070,2820,10966,7
7071,1870,5677,31
7072,4213,11660,80
7073,1877,5072,40
7074,4312,8043,44
7075,897,9407,77
7076,3315,17126,8
7077,3888,7010,89
7078,3076,17721,47
7079,3837,3823,23
7080,1811,19837,86
7081,852,10037,94
7082,2569,11115,43
7083,4069,1932,57
7084,1492,8155,65
7085,2705,8931,17
7086,777,8830,79
7087,205,11885,28
7088,3387,9111,74
7089,4853,14372,1
7090,2046,17187,77
7091,1195,2662,67
7092,1882,6986,97
7093,4641,4602,38
7094,3357,16448,72
7095,2097,10918,40
7096,4969,1668,70
7097,1661,915,80
7098,4106,11405,86
7099,1775,13932,74
7100,1222,5743,21
7101,4081,17033,81
7102,1401,6399,48
7103,1043,1338,27
7104,4650,6644,15
7105,1045,10388,67
7106,700,13031,61
7107,2800,16435,35
7108,4920,7966,21
7109,1517,15595,10
7110,1624,11693,84
7111,3866,1820,79
7112,350,13764,41
7113,1644,12727,54
7114,178,18407,72
7115,3223,5734,34
7116,997,12570,56
7117,4976,6644,33
7118,325,1052,72
7119,1309,17365,76
7120,4998,16469,69
7121,4937,1099,3
7122,2278,15598,45
7123,2779,15300,91
7124,2985,9856,10
7125,2906,13370,97
7126,803,12924,60
7127,2644,2482,34
7128,2470,18518,68
7129,3381,8330,56
7130,4810,3497,10
7131,428,17570,11
7132,4328,12106,42
7133,220,2259,18
7134,1064,7523,76
7135,4324,14392,67
7136,3775,19364,77
7137,2176,15909,58
7138,432,10029,1
7139,3468,614,7
7140,1416,12649,21
7141,1296,17452,76
7142,3270,16201,20
7143,1529,10245,84
7144,455,3189,91
7145,4334,3488,96
7146,1626,3651,28
7147,3997,12219,85
7148,128,16158,89
7149,1113,19899,74
7150,2802,9513,74
7151,927,6845,97
7152,4546,4074,82
7153,2124,8338,36
7154,398,18492,77
7155,1965,17443,28
7156,4116,13829,82
7157,2211,15323,36
7158,854,6065,20
7159,869,4935,87
7160,3835,6150,89
7161,1338,18765,11
7162,2313,7936,47
7163,2006,4208,82
7164,1664,14951,46
7165,1318,2209,93
7166,4701,10453,14
7167,1457,2192,66
7168,3939,16023,12
7169,1560,14822,58
7170,4085,9937,72
7171,1516,625,12
7172,2953,13444,79
7173,4956,1699,77
7174,1528,6592,71
7175,4478,16875,18
7176,4574,3211,56
7177,4393,9682,31
7178,3162,6495,98
7179,3171,8682,86
7180,655,6002,20
7181,455,13420,81
7182,1663,19382,13
7183,3600,3065,79
7184,1140,11289,23
7185,2786,5524,48
7186,4574,1531,31
7187,4875,1741,74
7188,2653,2242,10
7189,1879,6209,59
7190,175,15239,67
7191,4426,12330,60
7192,3419,14278,89
7193,2449,8660,4
7194,2873,12875,35
7195,2362,4903,96
7196,3329,5397,63
7197,2216,663,77
7198,492,3810,31
7199,1208,17879,70
7200,4462,15491,73
7201,710,18761,65
7202,2875,18232,9
7203,4098,2751,98
7204,772,11592,20
7205,3777,7090,39
7206,130,8158,41
7207,1500,17316,71
7208,4171,5747,45
7209,716,8215,81
7210,4734,4317,72
7211,2886,17954,40
7212,970,5100,93
7213,4296,10482,3
7214,3704,1494,98
7215,1512,5231,13
7216,2839,8170,13
7217,1040,17841,52
7218,440,8787,83
7219,3008,19038,28
7220,4233,17515,22
7221,759,12376,84
7222,2133,17581,30
7223,1660,16915,95
7224,3557,16352,70
7225,1756,13990,76
7226,3075,6062,60
7227,1149,9240,22
7228,553,2748,7
7229,1804,6692,75
7230,2884,10395,99
7231,918,6906,15
7232,4968,1656,25
7233,112,14818,28
7234,4079,9035,92
7235,1020,5795,5
7236,2518,12764,36
7237,1414,6654,32
7238,3777,19132,94
7239,2117,9636,45
7240,1328,13713,60
7241,4892,12572,40
7242,2534,10742,17
7243,2968,3785,94
7244,2615,10022,15
7245,1538,2503,50
7246,4264,10479,36
7247,3643,10938,13
7248,3275,14727,67
7249,1881,4172,29
7250,2363,7958,59
7251,2069,19039,52
7252,311,3979,96
7253,607,15387,35
7254,431,551,29
7255,650,2659,63
7256,1041,4890,13
7257,827,16580,22
7258,2962,2612,47
7259,3343,13252,27
7260,748,15093,6
7261,2837,15839,41
7262,2847,1854,9
7263,1109,6120,67
7264,1650,4254,43
7265,903,17093,12
7266,4180,16667,84
7267,4409,737,32
7268,4364,9027,91
7269,3501,8575,86
7270,4341,18460,31
7271,4711,9191,47
7272,3261,10256,4
7273,4648,4040,60
7274,4255,9827,89
7275,627,11040,89
7276,3398,7757,2
7277,1123,17033,23
7278,3834,12220,97
7279,532,2124,33
7280,1276,8161,83
7281,500,19458,93
7282,2204,8029,41
7283,3150,14154,19
7284,2333,2608,40
7285,2545,4447,81
7286,4800,8399,19
7287,2935,13872,5
7288,2613,5414,56
7289,1873,7167,41
7290,1196,2763,24
7291,1028,4315,40
7292,2051,1077,40
7293,2073,15529,2
7294,1654,17306,42
7295,2878,3263,45
7296,4521,18113,56
7297,1094,16145,82
7298,712,9445,73
7299,2693,17571,50
7300,695,17606,4
7301,941,14354,85
7302,4539,17630,72
7303,958,3212,96
7304,544,17591,14
7305,1888,16357,87
7306,4417,9126,93
7307,3554,13568,99
7308,4052,17367,38
7309,4787,15219,69
7310,1130,2033,78
7311,1395,17053,37
7312,2163,17904,38
7313,1547,7593,51
7314,2145,13656,85
7315,4719,17731,2
7316,2950,14285,28
7317,3924,16091,92
7318,2168,15194,30
7319,3861,3846,65
7320,2375,4513,98
7321,1908,531,44
7322,1411,11656,72
7323,4155,10804,21
7324,2551,8377,82
7325,1189,6670,9
7326,1772,12578,20
7327,3775,2815,16
7328,4632,565,66
7329,4454,12920,6
7330,2103,18812,35
7331,4298,8033,66
7332,4964,14704,76
7333,1224,15817,29
7334,1321,15957,86
7335,2960,17468,70
7336,2373,5744,93
7337,3090,8654,28
7338,2610,18632,71
7339,336,19088,73
7340,1244,12322,32
7341,3353,2392,58
7342,3882,7518,19
7343,866,11121,92
7344,2781,19977,28
7345,2765,1473,52
7346,1859,11334,84
7347,3591,7115,0
7348,2915,4829,33
7349,3613,1977,43
7350,595,7829,95
7351,3280,6944,13
7352,4030,16885,36
7353,2172,11906,34
7354,437,7343,58
7355,4049,6472,23
7356,3208,15795,64
7357,1917,5605,5
7358,236,11431,67
7359,2655,8202,37
7360,4515,19798,0
7361,1015,14636,40
7362,3638,3099,30
7363,2200,2735,35
7364,3007,19683,72
7365,3014,5973,53
7366,2082,518,86
7367,3970,1358,30
7368,4628,5880,28
7369,3667,3532,84
7370,1098,19415,2
7371,2247,7971,57
7372,4794,5219,89
7373,495,13443,60
7374,3698,5363,5
7375,4610,4538,19
7376,1038,19336,60
7377,1736,3346,45
7378,2824,8564,12
7379,2610,11894,22
7380,4736,7122,78
7381,1749,12795,30
7382,3790,12282,3
7383,3535,1659,74
7384,3301,5126,65
7385,4279,4222,15
7386,4466,12130,30
7387,2391,11774,47
7388,4583,15388,42
7389,313,7089,3
7390,3337,15973,61
7391,3962,2743,47
7392,158,8677,27
7393,3030,2260,15
7394,3071,16702,88
7395,1627,5942,76
7396,222,19559,68
7397,3819,15465,29
7398,1536,3736,64
7399,1262,16111,68
7400,3400,8735,13
7401,3445,16329,74
7402,2586,9180,33
7403,661,11840,55
7404,4081,9648,28
7405,1837,10806,81
7406,1004,17999,78
7407,3654,18665,24
7408,4590,11518,93
7409,1826,18760,65
7410,3023,11642,39
7411,3631,19634,90
7412,4006,10046,14
7413,1034,3776,31
7414,174,17332,19
7415,394,16508,52
7416,120,4672,77
7417,3342,13683,90
7418,1138,13336,66
7419,4755,9489,48
7420,1209,14240,66
7421,3871,13602,76
7422,471,15857,88
7423,1274,19066,81
7424,1264,16113,0
7425,1192,3826,38
7426,1383,1219,60
7427,2111,18406,54
7428,945,1569,68
7429,2091,8249,1
7430,620,13435,93
7431,4566,5387,16
7432,4296,11767,28
7433,4856,19040,3
7434,342,8444,72
7435,2900,16434,63
7436,4707,13247,84
7437,2996,11005,42
7438,2702,13949,75
7439,2373,12197,11
7440,1641,4639,49
7441,2865,15721,67
7442,2214,7587,60
7443,4591,1132,91
7444,4807,2699,72
7445,3183,15048,50
7446,1957,11755,95
7447,869,19794,76
7448,1522,17506,97
7449,506,6573,82
7450,3072,17244,77
7451,1972,11059,4
7452,2794,16597,90
7453,2369,8901,27
7454,4849,12159,89
7455,1281,9622,9
7456,1539,14394,87
7457,3153,1377,80
7458,3433,14275,51
7459,2997,11191,79
7460,3003,16610,16
7461,328,3023,64
7462,4059,13043,20
7463,1993,6770,53
7464,1413,5588,48
7465,1170,8064,21
7466,1074,7566,68
7467,1838,7045,63
7468,3385,2821,35
7469,857,13632,20
7470,3195,8830,55
7471,420,8794,72
7472,2421,14053,90
7473,655,5833,47
7474,1486,8358,75
7475,4863,5889,17
7476,3147,18732,98
7477,2527,3705,14
7478,2104,2661,43
7479,2030,18348,93
7480,4941,1143,44
7481,4870,15486,96
7482,2263,12128,35
7483,3967,5851,39
7484,2526,5053,50
7485,3893,7018,29
7486,2613,6223,25
7487,3903,8446,84
7488,2427,1110,30
7489,717,4802,55
7490,2265,2043,60
7491,3408,1966,16
7492,1092,9608,80
7493,1477,15156,97
7494,4481,6736,23
7495,3274,14219,96
7496,4882,18065,3
7497,1405,19030,8
7498,4933,19156,1
7499,3178,9543,34
7500,2786,5036,37
7501,3083,17603,44
7502,2623,10706,14
7503,3682,4142,41
7504,1585,12562,2
7505,2200,16947,30
7506,4681,13555,51
7507,3815,1059,40
7508,2101,2233,56
7509,1487,9361,41
7510,3283,2042,52
7511,1130,9963,55
