TICKET MEDIO,GASTO MENSAL,SCORE SERASA,cluster
1441,16192,59,g2
4136,12026,46,g1
309,10707,14,g2
3827,9731,62,g3
4028,15563,27,g1
2903,5223,19,g3
1209,4713,96,g2
2126,3966,62,g3
493,19910,32,g2
943,12949,35,g2
1624,3247,12,g3
703,12954,61,g2
681,13087,67,g2
2039,16883,22,g1
232,2703,71,g2
2938,14135,12,g1
3485,1644,87,g3
3870,19583,39,g1
2368,12713,29,g1
1075,17444,93,g2
1913,1687,24,g3
3363,3633,96,g3
1643,3911,72,g3
2935,2189,25,g3
2838,4907,23,g3
1457,2923,96,g3
4234,18253,38,g1
1416,7228,88,g2
261,1476,78,g2
2009,13301,60,g2
1227,11048,48,g2
3970,618,40,g3
1758,2042,69,g3
3225,19927,19,g1
2063,1472,43,g3
2389,1415,15,g3
1066,7121,20,g2
989,17470,14,g2
3161,15030,38,g1
3729,7854,41,g3
3289,14261,60,g1
2848,5091,3,g3
1766,19446,23,g1
3166,8964,2,g3
1541,19811,0,g1
1167,13050,93,g2
4323,14851,12,g1
3023,4790,53,g3
4353,6946,81,g3
3956,13932,39,g1
926,2022,10,g2
4707,1061,41,g3
4085,4040,92,g3
2192,12828,3,g2
3279,1979,24,g3
4638,7177,99,g3
4001,18089,35,g1
2462,9348,63,g3
2324,17473,43,g1
1826,13266,39,g2
2106,14020,91,g2
366,12443,44,g2
937,10792,7,g2
4684,10576,84,g1
4897,16517,34,g1
786,9155,43,g2
3461,9445,17,g3
456,9274,46,g2
3915,2705,24,g3
971,12842,40,g2
2073,4527,4,g3
4747,16827,63,g1
1910,7688,61,g2
4518,3308,71,g3
2741,14351,86,g1
2328,15854,2,g1
3491,15558,36,g1
4278,15120,94,g1
2450,4413,92,g3
4457,18303,40,g1
4979,2667,19,g3
2839,2644,66,g3
2830,2667,86,g3
1418,10252,39,g2
1635,9868,84,g2
4884,18050,76,g1
2543,4075,7,g3
1872,19725,4,g1
3309,18754,24,g1
977,19770,38,g2
2970,17043,36,g1
3300,7743,4,g3
4244,13426,7,g1
3847,1555,3,g3
2936,17217,40,g1
392,9583,59,g2
1751,1862,53,g3
4731,1425,21,g3
4506,19327,77,g1
636,16821,18,g2
2786,11269,76,g1
333,4480,98,g2
2752,7760,67,g3
2474,16651,32,g1
2372,11097,21,g2
1066,1919,64,g2
989,11567,10,g2
3963,559,15,g3
3500,3024,67,g3
134,2078,92,g2
4642,13098,43,g1
3623,15027,87,g1
1863,16547,8,g2
3391,1207,71,g3
2588,5777,77,g3
2800,2280,78,g3
1658,14311,61,g2
4790,19297,85,g1
2376,13645,14,g1
4106,15162,5,g1
4539,19045,0,g1
1203,12231,19,g2
1519,9300,35,g2
1578,17192,1,g2
4014,5939,69,g3
3842,4807,1,g3
3056,2864,2,g3
1482,17068,6,g2
2674,5824,83,g3
3484,5983,63,g3
1669,745,40,g3
1994,8930,53,g2
2343,8683,40,g2
1966,6424,4,g2
128,17403,88,g2
805,14401,81,g2
1120,4407,62,g2
2163,776,0,g3
1546,5601,24,g2
3764,15037,80,g1
3087,13001,45,g1
3702,5103,14,g3
3785,16835,68,g1
3468,13886,16,g1
3681,4553,20,g3
2862,6573,52,g3
4137,17025,54,g1
672,11061,86,g2
4188,18601,9,g1
714,13248,80,g2
4150,7813,56,g3
425,6214,64,g2
3840,17283,36,g1
458,10026,6,g2
3877,14082,75,g1
2471,11315,39,g2
1821,14260,49,g2
1449,6755,0,g2
3796,17122,19,g1
3996,3715,30,g3
4360,8041,67,g3
1696,4147,89,g3
1727,10308,11,g2
2602,19313,21,g1
3908,4152,0,g3
292,14528,0,g2
2774,14303,2,g1
3945,6807,75,g3
2677,19762,20,g1
191,2035,12,g2
4334,15432,60,g1
580,16249,12,g2
3016,9227,81,g3
4535,17832,32,g1
1175,11334,5,g2
2613,9713,24,g3
898,15937,22,g2
4670,1903,87,g3
4049,19819,25,g1
704,8006,3,g2
3079,8091,34,g3
697,13496,74,g2
1632,5560,99,g2
613,15562,24,g2
1977,2102,19,g3
4072,13972,0,g1
3943,2696,93,g3
1799,11591,67,g2
1129,15540,22,g2
4695,16994,98,g1
816,16516,21,g2
4186,6523,94,g3
765,4367,61,g2
2308,10069,0,g2
1179,8141,58,g2
327,5504,67,g2
248,10463,18,g2
1169,14296,29,g2
4827,8704,0,g3
1463,7577,47,g2
4608,13026,18,g1
1855,3761,51,g3
619,17546,84,g2
3644,13897,21,g1
2422,3890,49,g3
1202,19902,65,g2
697,15799,5,g2
3373,2402,63,g3
4149,17212,20,g1
2705,10131,96,g3
2288,16062,18,g1
4925,14040,90,g1
688,4346,36,g2
4572,12859,62,g1
1507,17108,28,g2
4946,3020,59,g3
4822,8564,91,g3
3490,19291,33,g1
3540,7183,0,g3
1729,17694,47,g2
1094,3617,88,g2
4898,16104,20,g1
2159,13078,33,g2
4672,2751,25,g3
3086,14013,35,g1
500,5161,98,g2
2955,14603,22,g1
2324,6921,80,g3
3512,19936,46,g1
156,5425,75,g2
1975,12702,43,g2
4643,3146,19,g3
4398,19790,26,g1
3868,18630,60,g1
4933,4809,36,g3
4397,17332,83,g1
1453,19896,51,g2
2510,18452,74,g1
4411,13167,91,g1
2702,7810,61,g3
3034,15467,65,g1
122,9739,23,g2
2302,7588,79,g3
1309,13322,11,g2
2396,17948,15,g1
848,4321,35,g2
904,1936,1,g2
233,13397,88,g2
4516,19367,61,g1
2537,8219,63,g3
533,3294,28,g2
3771,12028,91,g1
3836,10582,73,g1
4139,13518,86,g1
2198,17981,95,g1
3017,18522,30,g1
352,16084,82,g2
4934,10350,14,g1
1229,8955,54,g2
3364,11684,32,g1
401,13707,80,g2
2077,660,51,g3
2863,8918,99,g3
4105,7581,19,g3
3341,4912,72,g3
3157,10614,37,g1
650,19222,2,g2
1687,18485,53,g2
1922,6388,65,g2
3317,4218,17,g3
3596,11114,86,g1
4509,18809,82,g1
4379,19799,6,g1
812,8943,34,g2
2275,15703,83,g1
4172,16869,83,g1
3949,7774,82,g3
2533,16259,79,g1
3401,18486,84,g1
370,17397,92,g2
1894,15604,59,g2
2562,9133,23,g3
4393,8692,92,g3
3494,7001,94,g3
1179,17786,38,g2
2978,6219,11,g3
4823,9912,93,g3
703,16463,52,g2
1685,19205,63,g1
3157,1355,3,g3
4085,1517,93,g3
4789,5779,4,g3
1495,10912,15,g2
3788,8212,26,g3
699,16317,3,g2
613,7124,71,g2
1166,17079,47,g2
2986,15631,7,g1
2753,5194,80,g3
1188,14547,45,g2
4485,5151,43,g3
4964,13226,66,g1
2614,19581,90,g1
4069,11799,51,g1
3384,17941,33,g1
4666,5707,61,g3
2296,11397,20,g2
4283,3292,23,g3
889,920,43,g2
3575,19698,40,g1
3253,3340,28,g3
1764,13937,5,g2
1409,17915,55,g2
964,8139,13,g2
3963,18375,49,g1
3463,5475,77,g3
3624,17393,51,g1
3886,18743,87,g1
123,16035,76,g2
3103,5561,0,g3
410,2358,11,g2
1331,14178,23,g2
3888,2565,36,g3
2811,14891,83,g1
4901,19850,69,g1
521,13846,75,g2
1873,15737,84,g2
3668,7273,2,g3
1046,10288,26,g2
1286,14594,52,g2
1934,4942,99,g3
1664,9747,16,g2
2047,13695,14,g2
1408,9715,38,g2
3086,3704,3,g3
486,17459,16,g2
1261,17082,10,g2
3358,1865,11,g3
4911,18882,31,g1
4033,17900,26,g1
2947,525,43,g3
4621,4224,42,g3
1539,3958,90,g3
3542,11059,48,g1
4580,5246,92,g3
155,13717,72,g2
3424,9567,42,g3
205,9633,2,g2
3301,3541,28,g3
769,8265,84,g2
4571,5904,34,g3
842,1071,47,g2
1066,9296,73,g2
407,13112,86,g2
2238,15805,38,g1
3564,9073,88,g3
4997,1736,23,g3
209,2880,19,g2
3732,7677,14,g3
4535,15038,84,g1
2015,12471,75,g2
4363,10797,17,g1
656,2017,59,g2
204,18417,86,g2
2147,6387,92,g3
245,11986,40,g2
2863,5142,99,g3
973,19034,68,g2
398,11923,89,g2
3338,11899,74,g1
745,6561,10,g2
4833,13185,55,g1
3178,4987,17,g3
2611,12518,11,g1
883,8250,15,g2
470,17961,26,g2
586,18184,99,g2
2137,10850,16,g2
3296,14910,84,g1
1460,15605,30,g2
4387,19413,34,g1
4925,3760,26,g3
2361,17247,86,g1
2721,15074,31,g1
1056,14212,16,g2
480,17729,10,g2
3749,19916,0,g1
4993,18211,91,g1
338,3755,81,g2
1205,3737,48,g2
1486,12933,40,g2
2652,9997,19,g3
2349,16850,70,g1
1627,16441,36,g2
1767,10724,15,g2
4232,9456,38,g3
2791,5965,44,g3
3772,17382,63,g1
2096,3444,46,g3
1525,6356,22,g2
2912,12496,31,g1
3347,13152,48,g1
2692,6577,80,g3
1590,635,18,g3
1324,16273,97,g2
2687,9792,77,g3
3164,4533,66,g3
932,14678,38,g2
4792,7046,88,g3
2540,8896,59,g3
4895,11063,10,g1
1746,13382,48,g2
540,17445,14,g2
1629,3814,82,g3
3065,19095,60,g1
2467,19255,42,g1
3386,13427,14,g1
4763,3181,78,g3
4431,3306,78,g3
1404,12461,72,g2
3134,19139,4,g1
3788,13102,82,g1
4073,9592,87,g3
1285,6882,28,g2
3362,10442,61,g1
2207,3659,59,g3
1940,6156,68,g3
4420,1952,21,g3
2847,9935,12,g3
4777,19206,49,g1
4364,10362,46,g1
3233,10719,28,g1
3520,2268,79,g3
1565,6596,99,g2
4209,5685,16,g3
2311,12355,19,g2
2904,10994,77,g1
1643,14960,5,g2
1789,1669,21,g3
1671,7090,8,g2
4641,17270,31,g1
3379,19314,87,g1
3641,18289,32,g1
4911,623,76,g3
3123,16126,98,g1
918,6409,69,g2
4621,4396,48,g3
1224,8566,29,g2
1229,9873,15,g2
1802,17611,64,g2
2101,7539,81,g2
3978,12576,85,g1
4472,4170,89,g3
1906,18025,13,g1
3047,11067,55,g1
3309,15529,36,g1
2252,16293,48,g1
4741,9050,77,g3
4305,15838,89,g1
644,19728,49,g2
2501,19095,35,g1
4938,1472,51,g3
2464,860,22,g3
1389,3132,65,g2
3865,3690,70,g3
1975,5448,44,g3
4528,15846,85,g1
4787,16054,27,g1
882,18508,19,g2
639,12620,48,g2
2882,18640,56,g1
2768,8318,81,g3
4814,5619,87,g3
4037,13453,96,g1
3056,15400,58,g1
3822,1475,25,g3
3967,16765,18,g1
1933,4818,12,g3
2246,2813,73,g3
2270,17671,61,g1
3491,19312,13,g1
1716,9247,72,g2
4717,10801,10,g1
1016,15548,66,g2
4912,13634,11,g1
2856,7164,34,g3
2036,13882,38,g2
4142,11341,31,g1
3191,12927,13,g1
4755,7983,64,g3
1068,1863,26,g2
3464,4459,59,g3
3303,2249,42,g3
989,1040,64,g2
892,8134,54,g2
3558,11114,92,g1
1081,10782,87,g2
3631,4458,80,g3
3629,15912,34,g1
901,4359,94,g2
142,8550,31,g2
3449,18541,18,g1
1877,6685,94,g2
3301,17923,38,g1
449,19000,19,g2
1667,14888,27,g2
1229,9376,2,g2
3059,4518,31,g3
3887,10489,85,g1
1880,18708,57,g1
683,8952,53,g2
4627,4071,41,g3
3477,10180,14,g1
3501,14818,82,g1
3285,17238,61,g1
2294,5529,30,g3
1262,16168,60,g2
398,3274,25,g2
3447,17472,68,g1
2039,14548,56,g2
888,1104,19,g2
2989,10920,65,g1
1477,8865,20,g2
2049,15189,59,g2
3372,17237,62,g1
977,16514,50,g2
3842,933,99,g3
1677,11644,91,g2
3239,1367,83,g3
2592,14840,38,g1
2855,12337,99,g1
2003,14791,10,g2
1482,9287,56,g2
4340,893,2,g3
2422,12556,36,g1
2656,10892,83,g1
1961,12689,95,g2
1966,13641,24,g2
4147,12121,20,g1
3275,19010,79,g1
1198,8830,41,g2
1834,4460,0,g3
4763,1163,22,g3
3516,15033,23,g1
4726,19716,46,g1
780,14991,88,g2
2170,9765,6,g2
4924,5074,37,g3
1829,6046,46,g2
2291,685,34,g3
767,18864,77,g2
1712,8308,61,g2
780,1329,72,g2
1072,14060,2,g2
2946,12020,19,g1
2232,12040,96,g2
2563,11177,43,g1
2629,13303,31,g1
2603,14388,99,g1
4492,13734,25,g1
3283,1725,47,g3
4133,6274,4,g3
3267,13543,58,g1
3097,16663,60,g1
3327,3344,48,g3
2252,7847,29,g3
1828,19617,16,g1
2124,4496,69,g3
429,10190,57,g2
2586,2188,62,g3
1255,14787,60,g2
1990,19331,62,g1
4577,17751,14,g1
2285,13004,0,g2
2417,7452,12,g3
3721,12216,47,g1
4591,16263,33,g1
2611,6584,29,g3
549,13719,18,g2
1454,10704,63,g2
1393,16597,65,g2
2565,4549,56,g3
3202,3957,43,g3
1949,18132,11,g1
3275,18051,39,g1
4381,3990,23,g3
3299,15970,10,g1
1333,16689,65,g2
1537,13662,0,g2
3452,18781,57,g1
4130,12228,27,g1
352,19063,67,g2
118,13412,93,g2
2859,6455,58,g3
322,10662,70,g2
102,3220,21,g2
1359,11073,89,g2
4423,18827,28,g1
4694,11838,88,g1
2668,12175,73,g1
1985,14871,83,g2
1399,19709,77,g2
2438,14436,96,g1
1176,10519,68,g2
3858,8914,44,g3
3281,2246,69,g3
4910,17413,85,g1
1047,8825,16,g2
3838,12495,78,g1
2831,4986,38,g3
4107,16985,39,g1
969,14828,27,g2
193,19612,1,g2
3087,19429,81,g1
4755,19442,26,g1
1875,11733,20,g2
2360,17832,86,g1
535,10260,6,g2
4400,16202,60,g1
3244,18937,51,g1
3687,693,47,g3
176,19843,18,g2
915,12112,72,g2
867,19807,11,g2
3785,8729,93,g3
205,5066,70,g2
4016,7095,1,g3
2973,6109,16,g3
3446,5608,74,g3
3248,2283,75,g3
3248,10658,2,g1
1565,6331,20,g2
2687,541,77,g3
344,11686,78,g2
2725,12061,50,g1
3949,17945,9,g1
1505,10368,54,g2
1081,4189,35,g2
3908,8095,50,g3
241,15187,73,g2
992,825,16,g2
2499,1620,88,g3
4740,16991,60,g1
3060,11370,90,g1
2299,6794,96,g3
1569,5693,74,g2
2800,15713,12,g1
3105,16111,64,g1
4958,14730,94,g1
3474,18923,96,g1
4819,17687,84,g1
755,10540,79,g2
2868,1266,86,g3
142,14196,73,g2
2411,4027,47,g3
1760,19190,96,g1
4791,11521,85,g1
2324,18372,69,g1
2210,4629,46,g3
1057,12258,99,g2
660,19257,9,g2
1430,14812,56,g2
1412,12304,79,g2
1921,14277,12,g2
3102,11483,60,g1
3503,7490,57,g3
2751,4483,83,g3
1914,4268,67,g3
1841,2004,83,g3
4801,2950,85,g3
3908,11736,28,g1
2977,18917,15,g1
3370,8502,62,g3
4183,10391,46,g1
845,6519,42,g2
657,14398,22,g2
3401,10972,29,g1
1041,15764,56,g2
4123,18191,29,g1
2396,11219,66,g2
1039,1475,55,g2
1710,10748,23,g2
1825,13502,76,g2
1084,14713,95,g2
1687,11118,75,g2
4121,11120,7,g1
1436,4233,87,g2
3237,9051,43,g3
761,2723,79,g2
132,17368,95,g2
3514,1928,33,g3
1256,2580,34,g2
3226,14276,95,g1
160,1195,49,g2
4028,701,16,g3
1643,12549,1,g2
371,16128,89,g2
4176,8765,53,g3
3488,12960,43,g1
2852,3977,80,g3
2809,2702,48,g3
1254,16042,1,g2
4505,15124,71,g1
3953,8949,69,g3
1845,12350,8,g2
3532,6817,0,g3
437,5850,68,g2
109,3306,8,g2
4244,7663,13,g3
830,685,26,g2
4990,8570,8,g3
1748,12045,35,g2
4328,18958,92,g1
3754,16506,83,g1
2230,701,78,g3
4571,11784,99,g1
2496,6210,2,g3
4466,16198,22,g1
1606,2602,72,g3
2258,9602,29,g2
3016,2071,18,g3
4271,5625,66,g3
3329,7197,49,g3
3703,19043,47,g1
1766,14534,2,g2
4524,1829,97,g3
4236,9152,65,g3
3069,4199,26,g3
2789,6527,86,g3
2426,19157,95,g1
2910,11167,98,g1
2616,5323,39,g3
3571,9847,17,g3
112,17381,26,g2
3070,7459,10,g3
3721,14116,38,g1
3783,6710,18,g3
3573,13017,88,g1
3222,13120,6,g1
3564,4476,94,g3
752,18491,56,g2
720,9412,1,g2
3890,18158,37,g1
1745,12559,4,g2
2343,1190,77,g3
4612,12844,81,g1
4859,3937,35,g3
3591,2855,67,g3
3811,1249,87,g3
3788,19935,76,g1
1479,13465,84,g2
4343,13347,56,g1
2145,6258,96,g3
3148,18588,19,g1
1488,12137,4,g2
501,6574,23,g2
2753,13878,98,g1
4424,19261,29,g1
4023,15029,27,g1
367,5774,52,g2
4321,14507,50,g1
1825,6909,6,g2
1212,19099,41,g2
2775,6788,34,g3
4884,1385,93,g3
1380,1364,33,g3
1332,7417,72,g2
4476,12186,75,g1
4638,3554,53,g3
1963,9477,28,g2
4584,16699,9,g1
716,9036,26,g2
246,15570,82,g2
4716,17437,12,g1
4825,8183,41,g3
3777,17671,36,g1
388,10511,60,g2
1509,15771,95,g2
113,9396,78,g2
356,15082,20,g2
1821,7690,2,g2
1523,9644,7,g2
3090,1314,69,g3
1295,10240,92,g2
4659,3277,82,g3
4465,5458,16,g3
1344,4325,9,g2
3323,18100,96,g1
3570,15300,12,g1
4267,10499,90,g1
4069,13464,11,g1
1406,7272,65,g2
2221,9981,73,g2
2502,16237,84,g1
596,17746,22,g2
3499,11177,64,g1
3706,2855,96,g3
1009,9657,51,g2
472,2895,60,g2
4557,1024,25,g3
1444,1061,14,g3
423,8667,21,g2
2531,16684,88,g1
4770,5164,64,g3
4931,1705,25,g3
2884,12539,20,g1
2493,12893,23,g1
4020,2738,15,g3
1315,18044,31,g2
1795,13487,15,g2
2007,5739,76,g3
4914,12517,41,g1
880,16955,31,g2
1119,17638,49,g2
3365,9596,40,g3
1503,15314,23,g2
1526,13791,12,g2
763,3121,74,g2
2747,3690,78,g3
110,4448,9,g2
1138,1787,41,g2
2925,15090,40,g1
3103,16168,2,g1
4780,2272,54,g3
1175,6700,15,g2
3188,16262,43,g1
1889,3638,80,g3
3136,7713,88,g3
4938,15441,29,g1
3753,2916,98,g3
3275,16464,36,g1
4399,18468,59,g1
1176,1546,76,g3
1073,15409,23,g2
1965,14078,25,g2
3225,19049,57,g1
1399,6219,8,g2
3506,16460,60,g1
1258,18060,18,g2
3229,16098,27,g1
204,16124,6,g2
3667,6911,44,g3
4448,8574,85,g3
4490,10852,93,g1
1281,15503,62,g2
4744,9723,36,g3
3238,13218,15,g1
4494,1815,99,g3
3634,17776,4,g1
4296,19964,28,g1
3227,9436,51,g3
1874,14267,22,g2
3914,6966,5,g3
191,15685,35,g2
546,5590,56,g2
208,4740,32,g2
4512,17295,48,g1
3339,15410,40,g1
4153,2946,79,g3
4637,3846,54,g3
1345,12911,97,g2
2820,16969,25,g1
377,8249,36,g2
3156,4642,76,g3
4764,16570,16,g1
3022,14687,95,g1
2613,7587,31,g3
938,16135,27,g2
2901,16307,92,g1
129,10697,24,g2
1357,12771,46,g2
464,17687,21,g2
1900,15224,90,g2
1004,9761,60,g2
4893,13979,43,g1
2278,16304,19,g1
2950,12833,49,g1
2936,13327,87,g1
4546,10100,46,g1
279,12432,46,g2
3973,17148,71,g1
4060,12540,50,g1
1286,19977,54,g2
4059,16627,77,g1
873,12973,38,g2
4705,17209,13,g1
4560,1706,68,g3
452,10196,46,g2
4607,14214,20,g1
4930,1940,14,g3
3128,9647,99,g3
217,16767,96,g2
581,9246,80,g2
4387,5636,83,g3
2737,11946,0,g1
206,12831,79,g2
4577,13688,81,g1
4978,6319,9,g3
343,8569,22,g2
2732,13269,17,g1
4663,18920,57,g1
965,6060,72,g2
3081,13353,93,g1
1661,10959,76,g2
703,4129,51,g2
3162,12157,94,g1
4118,5814,45,g3
2115,19340,12,g1
1758,9162,95,g2
3480,18254,16,g1
3867,8129,66,g3
3870,11824,60,g1
1713,18058,64,g2
1979,16994,52,g1
4208,7192,4,g3
2446,9718,31,g2
1199,12246,88,g2
1174,15872,44,g2
886,13131,55,g2
248,1972,4,g2
1854,15099,86,g2
2269,5372,75,g3
3856,11073,33,g1
1279,14191,60,g2
3409,11982,86,g1
2523,5253,79,g3
4277,2333,61,g3
4687,6428,68,g3
1024,9145,62,g2
1703,7316,43,g2
3152,17624,27,g1
4318,7756,69,g3
4903,19264,12,g1
2477,11049,42,g2
3580,15562,29,g1
3282,10135,25,g1
2917,10440,80,g1
3260,2901,62,g3
4905,13611,72,g1
4989,11863,56,g1
811,12932,63,g2
2686,18890,79,g1
2748,10478,48,g1
1817,18293,51,g1
4452,18646,62,g1
970,1409,81,g2
3674,1260,12,g3
370,6112,92,g2
1643,3740,87,g3
649,1030,44,g2
4763,10051,45,g1
4114,10719,76,g1
4554,16716,88,g1
1812,3060,40,g3
3340,19061,45,g1
1462,5603,0,g2
4993,18421,72,g1
1384,9965,67,g2
986,3281,91,g2
2358,17830,11,g1
4482,5757,87,g3
1885,19395,72,g1
4938,2688,34,g3
3643,6563,98,g3
395,16115,32,g2
2153,1381,57,g3
2697,2347,34,g3
780,7099,45,g2
4990,18859,83,g1
4398,5068,65,g3
424,16814,43,g2
2391,7663,25,g3
4522,11656,41,g1
1086,11755,76,g2
3218,11820,29,g1
860,2716,31,g2
3793,6201,35,g3
1136,19492,18,g2
1006,12280,21,g2
464,11194,64,g2
3513,5309,56,g3
1169,17062,10,g2
4469,14892,25,g1
2355,8271,47,g3
3786,2429,18,g3
4319,14806,82,g1
3181,19432,11,g1
3358,14744,66,g1
2207,611,55,g3
3033,11911,17,g1
2929,17598,4,g1
541,11616,23,g2
1659,16207,77,g2
1841,18265,37,g1
725,3627,66,g2
3963,13600,69,g1
1790,11703,75,g2
2881,1708,51,g3
190,11817,74,g2
3106,536,38,g3
4402,18712,58,g1
1188,11752,25,g2
4711,7506,64,g3
1280,15567,79,g2
2001,5847,47,g3
4590,1309,52,g3
286,4618,8,g2
1697,18410,4,g2
3508,13583,71,g1
3847,17379,60,g1
2770,13687,20,g1
4925,924,96,g3
339,19631,62,g2
2680,2482,19,g3
4336,18352,57,g1
238,16418,44,g2
2606,15898,21,g1
4265,12492,76,g1
4580,1733,74,g3
4825,10489,81,g1
2345,15046,62,g1
4400,9256,29,g3
1849,3519,62,g3
667,1804,96,g2
981,14644,43,g2
739,17016,66,g2
4061,17332,57,g1
4520,10522,64,g1
4637,10850,35,g1
4999,12318,5,g1
2435,1349,36,g3
4421,4462,92,g3
3085,5354,74,g3
659,2039,54,g2
813,18783,76,g2
4693,3444,74,g3
4088,3744,58,g3
356,13755,37,g2
676,2091,24,g2
137,16268,78,g2
2172,8355,76,g2
4605,19011,32,g1
560,2101,12,g2
1540,13309,37,g2
4578,18106,57,g1
1932,6190,87,g3
4764,13021,19,g1
3499,2342,16,g3
532,10983,23,g2
4251,8558,25,g3
1851,14204,39,g2
2147,6065,31,g3
2940,11588,92,g1
356,4988,77,g2
771,9406,36,g2
589,2427,85,g2
3814,16012,97,g1
2196,8801,90,g2
1782,8957,91,g2
4511,5992,85,g3
2560,3723,59,g3
4629,1454,56,g3
4012,10041,57,g1
2075,15507,66,g1
3316,2074,21,g3
1489,16174,57,g2
4615,15926,84,g1
3956,7595,79,g3
1684,12523,72,g2
3063,3755,76,g3
4629,1558,73,g3
1076,2457,48,g2
3464,5444,84,g3
145,5558,48,g2
1293,3019,41,g2
3442,12345,39,g1
4612,3070,70,g3
346,7950,45,g2
3319,8203,21,g3
4425,16398,81,g1
891,14889,20,g2
736,15914,50,g2
3875,1244,13,g3
2521,4014,73,g3
4933,19814,96,g1
1188,11371,8,g2
4283,14036,17,g1
3259,675,12,g3
812,17449,16,g2
4796,3717,86,g3
3744,15606,24,g1
3990,14196,53,g1
2686,10086,15,g3
4409,6302,23,g3
2208,7534,94,g3
4893,16763,74,g1
3714,9912,22,g3
1342,17831,40,g2
2159,9276,85,g2
3586,11554,32,g1
4432,10312,41,g1
3910,11899,47,g1
4000,15463,17,g1
2705,11268,62,g1
4842,1031,77,g3
3134,18115,91,g1
4668,18581,10,g1
4307,18429,23,g1
4151,11857,60,g1
3463,1937,63,g3
4121,6002,35,g3
1945,8108,82,g2
482,6066,76,g2
4212,9308,96,g3
4688,4514,52,g3
3910,19140,82,g1
1996,14113,46,g2
1609,7899,51,g2
4312,1431,95,g3
1678,19213,78,g1
979,17277,56,g2
2262,2965,74,g3
1672,16123,22,g2
1748,14508,58,g2
4839,9317,68,g3
1459,6488,55,g2
4531,8009,85,g3
3069,13349,41,g1
4060,11571,17,g1
3911,14581,70,g1
4342,13728,32,g1
4317,12114,2,g1
180,10801,27,g2
2832,3281,0,g3
2809,10583,62,g1
2522,11874,46,g1
3741,2139,36,g3
4699,14338,85,g1
767,9473,47,g2
2596,14482,18,g1
3599,13384,13,g1
3598,10748,66,g1
1544,11015,82,g2
1445,2774,96,g3
1289,11330,84,g2
558,2980,64,g2
1312,7299,25,g2
4659,9047,9,g3
1011,14828,98,g2
1125,13179,76,g2
2511,14428,69,g1
171,11159,42,g2
2785,6604,69,g3
1293,17047,98,g2
1948,13425,79,g2
2484,3881,71,g3
2122,2564,58,g3
3841,7089,2,g3
4848,7947,4,g3
1398,839,84,g3
4202,5630,94,g3
1004,8233,77,g2
3126,13610,82,g1
2128,5549,36,g3
4811,10818,83,g1
2720,13133,51,g1
2746,16108,65,g1
4965,1138,62,g3
2389,8209,6,g3
3972,5643,96,g3
1585,1724,52,g3
3251,14966,5,g1
1540,15779,6,g2
865,12602,43,g2
4579,4745,17,g3
2538,10241,53,g2
4192,7907,28,g3
4883,15290,82,g1
1249,16142,24,g2
3665,10067,62,g3
4242,9359,67,g3
2072,6268,12,g3
2766,19258,31,g1
563,17899,26,g2
4318,835,50,g3
2281,13453,33,g1
1742,15830,27,g2
3988,16964,72,g1
940,2634,71,g2
2754,17141,84,g1
4218,684,29,g3
665,17006,92,g2
1064,8556,8,g2
2382,7763,12,g3
1095,13691,81,g2
1287,4014,63,g2
4411,6577,37,g3
3354,18278,21,g1
756,2852,30,g2
3082,16216,98,g1
1213,10000,41,g2
4506,15492,61,g1
656,10633,63,g2
3119,6905,73,g3
2404,17374,8,g1
2680,17938,94,g1
151,17585,43,g2
1461,3434,62,g2
1294,14847,39,g2
4119,14002,87,g1
3238,14211,40,g1
1748,14348,71,g2
771,14926,49,g2
877,5195,19,g2
2379,16703,80,g1
3122,16360,91,g1
1960,14597,69,g2
3239,15136,41,g1
1174,9343,32,g2
1816,17300,91,g2
1383,16073,62,g2
4786,6066,56,g3
2086,6499,64,g3
2733,4366,51,g3
1101,9437,98,g2
1146,2502,87,g2
2276,17123,5,g1
2438,18828,6,g1
1955,9547,8,g2
600,16425,60,g2
2333,13207,79,g1
4674,11290,33,g1
2639,15801,34,g1
4708,16096,98,g1
3814,1853,19,g3
2432,10727,57,g2
700,19764,86,g2
4384,16328,59,g1
1088,17563,53,g2
1981,9178,34,g2
4583,13410,46,g1
1854,7364,45,g2
2564,15216,86,g1
2323,18368,3,g1
4582,15650,9,g1
1594,17574,74,g2
952,6625,39,g2
551,9704,54,g2
2424,2847,72,g3
1858,15243,39,g2
4408,4208,75,g3
3453,10614,80,g1
4236,1137,95,g3
4795,6366,22,g3
3438,3508,14,g3
2688,16751,91,g1
1882,6100,4,g2
3620,12149,39,g1
1879,11866,17,g2
3232,12380,20,g1
3673,18283,78,g1
3318,18389,2,g1
3857,8941,45,g3
4116,5820,89,g3
2937,9227,78,g3
2481,12224,52,g1
4339,6943,19,g3
4036,13894,58,g1
4528,7452,20,g3
1519,9149,89,g2
4250,19622,86,g1
1430,3869,50,g2
3017,8483,24,g3
1546,12388,67,g2
1540,6135,9,g2
3844,4569,85,g3
2944,6751,66,g3
4275,12079,82,g1
964,6237,94,g2
571,9939,8,g2
1602,3073,28,g3
4784,625,36,g3
1510,9921,70,g2
3870,11903,37,g1
2005,1806,87,g3
4759,2601,71,g3
4101,15181,97,g1
3604,635,58,g3
3583,7811,56,g3
4662,18343,89,g1
698,1312,59,g2
